file_name,AU01_w,AU02_w,AU04_w,AU05_w,AU06_w,AU07_w,AU09_w,AU10_w,AU11_w,AU12_w,AU14_w,AU15_w,AU17_w,AU20_w,AU23_w,AU24_w,AU25_w,AU26_w,AU28_w,AU43_w
F1201_01_1_M.png,0.25,0.16,0.65,0.23,0.20,0.00,0.41,0.37,1.00,0.18,0.49,0.34,0.44,1.00,0.43,0.74,0.31,0.52,0.34,0.49
F1201_02_1_H.png,0.55,0.21,0.91,0.30,0.13,0.00,0.27,0.12,0.00,0.01,0.12,0.83,0.56,0.00,0.41,0.64,0.01,0.16,0.72,0.90
F1201_02_1_L.png,0.39,0.29,0.82,0.29,0.06,0.00,0.23,0.02,0.00,0.01,0.14,0.84,0.54,0.00,0.58,0.68,0.01,0.12,0.66,0.59
F1201_02_1_M.png,0.42,0.20,0.92,0.31,0.09,0.00,0.23,0.05,1.00,0.01,0.16,0.81,0.48,0.00,0.67,0.75,0.00,0.10,0.72,0.75
F1201_03_1_H.png,0.56,0.45,0.54,0.43,0.16,0.00,0.12,0.53,0.00,0.03,0.16,0.81,0.42,1.00,0.67,0.03,1.00,0.91,0.32,0.11
F1201_03_1_L.png,0.61,0.50,0.50,0.42,0.15,0.00,0.14,0.32,1.00,0.08,0.12,0.76,0.51,1.00,0.55,0.01,1.00,0.85,0.08,0.04
F1201_03_1_M.png,0.61,0.42,0.33,0.46,0.15,0.00,0.18,0.24,1.00,0.04,0.16,0.65,0.41,1.00,0.55,0.01,1.00,0.89,0.15,0.04
F1201_04_1_H.png,0.46,0.15,0.81,0.23,0.63,1.00,0.61,0.63,1.00,0.70,0.65,0.49,0.47,0.00,0.33,0.43,0.75,0.29,0.16,0.68
F1201_04_1_L.png,0.61,0.16,0.80,0.23,0.87,1.00,0.72,0.96,0.00,0.96,0.53,0.29,0.39,1.00,0.25,0.13,1.00,0.48,0.03,0.27
F1201_04_1_M.png,0.60,0.18,0.83,0.23,0.75,1.00,0.69,0.95,1.00,0.81,0.48,0.63,0.54,1.00,0.33,0.13,1.00,0.52,0.07,0.80
F1201_05_1_H.png,0.41,0.19,0.96,0.30,0.07,1.00,0.47,0.03,1.00,0.01,0.17,0.72,0.59,0.00,0.49,0.44,0.02,0.14,0.58,0.85
F1201_05_1_L.png,0.58,0.23,0.92,0.33,0.06,0.00,0.44,0.37,1.00,0.01,0.23,0.62,0.55,0.00,0.20,0.46,0.12,0.12,0.83,0.77
F1201_05_1_M.png,0.61,0.30,0.96,0.37,0.09,0.00,0.45,0.02,0.00,0.02,0.16,0.70,0.58,0.00,0.54,0.55,0.05,0.10,0.66,0.86
F1201_06_1_H.png,0.48,0.21,0.96,0.24,0.61,1.00,0.67,0.39,0.00,0.46,0.44,0.71,0.76,1.00,0.70,0.83,0.45,0.31,0.53,0.64
F1201_06_1_L.png,0.71,0.33,0.89,0.24,0.26,1.00,0.44,0.50,0.00,0.14,0.42,0.67,0.53,0.00,0.51,0.74,0.09,0.11,0.79,0.70
F1201_06_1_M.png,0.42,0.15,0.89,0.25,0.37,1.00,0.56,0.55,1.00,0.40,0.56,0.42,0.68,0.00,0.75,0.79,0.06,0.26,0.17,0.48
F1201_07_1_H.png,0.52,0.18,0.86,0.24,0.68,0.00,0.84,0.83,1.00,0.88,0.71,0.25,0.18,1.00,0.23,0.01,1.00,0.87,0.05,0.57
F1201_07_1_L.png,0.75,0.52,0.47,0.25,0.73,1.00,0.71,0.82,0.00,0.91,0.59,0.44,0.23,1.00,0.26,0.01,1.00,0.75,0.02,0.55
F1201_07_1_M.png,0.54,0.36,0.85,0.23,0.60,1.00,0.58,0.98,1.00,0.78,0.53,0.44,0.21,1.00,0.25,0.01,1.00,0.64,0.04,0.72
F1202_01_1_H.png,0.81,0.64,0.28,0.23,0.92,1.00,0.61,0.99,1.00,0.98,0.48,0.18,0.18,1.00,0.24,0.15,1.00,0.60,0.23,0.76
F1202_01_1_L.png,0.72,0.45,0.35,0.24,0.56,1.00,0.24,0.00,1.00,0.77,0.56,0.21,0.46,1.00,0.42,0.37,0.58,0.52,0.20,0.60
F1202_01_1_M.png,0.77,0.45,0.28,0.22,0.61,1.00,0.34,0.05,1.00,0.74,0.60,0.29,0.51,1.00,0.38,0.39,0.97,0.47,0.05,0.73
F1202_02_1_H.png,0.81,0.42,0.57,0.25,0.12,0.00,0.22,0.40,1.00,0.05,0.25,0.73,0.55,0.00,0.51,0.77,0.13,0.29,0.39,0.75
F1202_02_1_L.png,0.82,0.29,0.60,0.23,0.10,0.00,0.34,0.15,1.00,0.02,0.18,0.66,0.52,0.00,0.46,0.55,0.11,0.32,0.74,0.71
F1202_02_1_M.png,0.83,0.44,0.69,0.23,0.12,1.00,0.37,0.17,0.00,0.04,0.25,0.77,0.53,0.00,0.52,0.55,0.51,0.19,0.43,0.67
F1202_03_1_H.png,0.74,0.37,0.55,0.44,0.33,1.00,0.46,0.97,1.00,0.37,0.23,0.47,0.28,1.00,0.22,0.01,1.00,0.92,0.26,0.47
F1202_03_1_L.png,0.88,0.67,0.28,0.38,0.13,0.00,0.20,0.10,0.00,0.16,0.31,0.74,0.52,0.00,0.57,0.49,0.59,0.60,0.57,0.16
F1202_03_1_M.png,0.83,0.56,0.41,0.38,0.17,0.00,0.20,0.42,1.00,0.27,0.28,0.65,0.55,1.00,0.51,0.16,1.00,0.82,0.32,0.14
F1202_04_1_H.png,0.70,0.34,0.85,0.23,0.89,1.00,0.78,0.96,1.00,0.96,0.65,0.42,0.22,1.00,0.29,0.01,1.00,0.70,0.04,0.61
F1202_04_1_L.png,0.58,0.21,0.82,0.23,0.29,1.00,0.70,0.67,0.00,0.31,0.54,0.90,0.51,0.00,0.41,0.52,0.95,0.36,0.61,0.83
F1202_04_1_M.png,0.54,0.24,0.69,0.22,0.63,1.00,0.71,0.84,1.00,0.83,0.58,0.84,0.52,1.00,0.30,0.19,1.00,0.70,0.23,0.69
F1202_05_1_H.png,0.82,0.43,0.88,0.23,0.12,1.00,0.42,0.42,1.00,0.05,0.33,0.66,0.50,0.00,0.29,0.75,0.01,0.40,0.71,0.79
F1202_05_1_L.png,0.75,0.32,0.88,0.25,0.10,1.00,0.34,0.14,1.00,0.02,0.23,0.92,0.63,0.00,0.48,0.72,0.16,0.49,0.82,0.73
F1202_05_1_M.png,0.74,0.27,0.82,0.23,0.16,0.00,0.53,0.95,0.00,0.06,0.22,0.93,0.67,0.00,0.31,0.64,0.19,0.16,0.52,0.89
F1202_06_1_H.png,0.57,0.48,0.56,0.27,0.20,0.00,0.36,0.15,1.00,0.13,0.35,0.50,0.66,0.00,0.49,0.47,0.05,0.40,0.18,0.51
F1202_06_1_L.png,0.53,0.66,0.46,0.26,0.27,1.00,0.38,0.02,1.00,0.38,0.24,0.26,0.61,0.00,0.52,0.44,0.28,0.51,0.39,0.56
F1202_06_1_M.png,0.50,0.41,0.83,0.23,0.17,1.00,0.44,0.61,1.00,0.07,0.21,0.83,0.55,0.00,0.56,0.50,0.80,0.82,0.08,0.68
F1202_07_1_H.png,0.77,0.38,0.87,0.24,0.44,1.00,0.61,0.95,1.00,0.36,0.29,0.62,0.24,1.00,0.32,0.01,1.00,0.93,0.09,0.75
F1202_07_1_L.png,0.70,0.26,0.88,0.26,0.47,1.00,0.78,0.98,1.00,0.50,0.38,0.49,0.20,1.00,0.44,0.01,1.00,0.91,0.16,0.82
F1202_07_1_M.png,0.59,0.20,0.66,0.23,0.51,1.00,0.63,0.62,1.00,0.80,0.44,0.78,0.26,1.00,0.46,0.01,1.00,0.93,0.19,0.71
F1203_01_1_H.png,0.75,0.50,0.20,0.30,0.49,0.00,0.25,0.07,1.00,0.78,0.51,0.11,0.34,0.00,0.19,0.63,0.12,0.20,0.04,0.04
F1203_01_1_L.png,0.75,0.54,0.13,0.36,0.40,1.00,0.24,0.27,1.00,0.81,0.49,0.17,0.46,0.00,0.35,0.66,0.02,0.27,0.12,0.03
F1203_01_1_M.png,0.79,0.56,0.23,0.40,0.45,1.00,0.36,0.31,0.00,0.65,0.41,0.29,0.52,0.00,0.22,0.61,0.19,0.36,0.31,0.04
F1203_02_1_H.png,0.76,0.42,0.33,0.40,0.11,0.00,0.18,0.01,0.00,0.04,0.24,0.40,0.51,0.00,0.34,0.25,0.54,0.14,0.40,0.09
F1203_02_1_L.png,0.64,0.46,0.58,0.32,0.10,0.00,0.14,0.04,1.00,0.05,0.19,0.46,0.52,0.00,0.50,0.51,0.19,0.30,0.30,0.08
F1203_02_1_M.png,0.52,0.21,0.62,0.29,0.12,0.00,0.19,0.21,1.00,0.05,0.23,0.49,0.49,0.00,0.40,0.39,0.91,0.19,0.12,0.10
F1203_03_1_H.png,0.93,0.78,0.22,0.39,0.29,0.00,0.18,0.15,0.00,0.22,0.31,0.48,0.24,1.00,0.21,0.01,1.00,0.80,0.03,0.07
F1203_03_1_L.png,0.88,0.71,0.18,0.37,0.24,0.00,0.27,0.64,0.00,0.43,0.21,0.22,0.20,1.00,0.25,0.01,1.00,0.90,0.06,0.05
F1203_03_1_M.png,0.90,0.69,0.26,0.35,0.30,0.00,0.27,0.75,0.00,0.33,0.19,0.37,0.19,1.00,0.23,0.01,1.00,0.79,0.11,0.16
F1203_04_1_H.png,0.37,0.15,0.89,0.22,0.29,1.00,0.40,0.77,1.00,0.11,0.41,0.52,0.42,1.00,0.25,0.05,1.00,0.73,0.03,0.81
F1203_04_1_L.png,0.45,0.17,0.77,0.21,0.24,1.00,0.32,0.45,1.00,0.12,0.29,0.33,0.36,0.00,0.15,0.04,0.92,0.71,0.02,0.63
F1203_04_1_M.png,0.36,0.15,0.90,0.27,0.58,1.00,0.39,0.23,1.00,0.29,0.30,0.25,0.23,1.00,0.26,0.01,1.00,0.84,0.01,0.81
F1203_05_1_H.png,0.45,0.17,0.85,0.24,0.14,1.00,0.28,0.02,0.00,0.03,0.12,0.64,0.44,0.00,0.30,0.31,0.21,0.17,0.17,0.70
F1203_05_1_L.png,0.61,0.15,0.92,0.24,0.12,1.00,0.32,0.26,0.00,0.03,0.09,0.79,0.55,0.00,0.36,0.35,0.11,0.09,0.13,0.66
F1203_05_1_M.png,0.56,0.22,0.87,0.23,0.10,1.00,0.36,0.06,0.00,0.01,0.14,0.61,0.42,0.00,0.44,0.32,0.35,0.21,0.16,0.79
F1203_06_1_H.png,0.25,0.10,0.85,0.25,0.15,0.00,0.25,0.10,1.00,0.04,0.19,0.19,0.47,0.00,0.17,0.40,0.00,0.08,0.20,0.71
F1203_06_1_L.png,0.29,0.14,0.91,0.27,0.21,0.00,0.32,0.00,1.00,0.04,0.09,0.55,0.50,0.00,0.25,0.58,0.00,0.11,0.08,0.80
F1203_06_1_M.png,0.40,0.11,0.74,0.26,0.19,1.00,0.26,0.02,1.00,0.04,0.13,0.42,0.54,0.00,0.16,0.33,0.00,0.06,0.16,0.74
F1203_07_1_H.png,0.54,0.46,0.94,0.26,0.30,1.00,0.49,0.47,1.00,0.21,0.19,0.12,0.19,1.00,0.28,0.01,1.00,0.86,0.02,0.85
F1203_07_1_L.png,0.51,0.33,0.84,0.26,0.31,1.00,0.52,0.48,0.00,0.14,0.23,0.18,0.18,1.00,0.50,0.01,1.00,0.90,0.03,0.71
F1203_07_1_M.png,0.55,0.28,0.95,0.25,0.33,1.00,0.62,0.21,0.00,0.33,0.27,0.12,0.18,1.00,0.31,0.02,1.00,0.91,0.12,0.86
F1204_01_1_H.png,0.80,0.64,0.48,0.39,0.32,0.00,0.17,0.07,1.00,0.51,0.72,0.72,0.52,0.00,0.58,0.54,0.51,0.28,0.08,0.06
F1204_01_1_L.png,0.78,0.62,0.34,0.37,0.48,1.00,0.35,0.43,1.00,0.76,0.59,0.80,0.40,0.00,0.27,0.44,0.83,0.35,0.04,0.11
F1204_01_1_M.png,0.79,0.26,0.33,0.29,0.69,1.00,0.53,0.22,1.00,0.68,0.78,0.79,0.51,0.00,0.55,0.53,0.78,0.30,0.03,0.70
F1204_02_1_H.png,0.62,0.39,0.73,0.30,0.12,0.00,0.16,0.07,0.00,0.02,0.09,0.43,0.41,0.00,0.25,0.06,0.84,0.20,0.13,0.18
F1204_02_1_L.png,0.60,0.57,0.58,0.30,0.11,0.00,0.20,0.01,1.00,0.02,0.16,0.59,0.36,0.00,0.21,0.13,0.75,0.13,0.37,0.06
F1204_02_1_M.png,0.61,0.60,0.51,0.33,0.12,0.00,0.16,0.09,0.00,0.02,0.08,0.50,0.42,0.00,0.19,0.19,0.82,0.20,0.14,0.10
F1204_03_1_H.png,0.81,0.61,0.52,0.34,0.16,0.00,0.14,0.04,0.00,0.03,0.12,0.46,0.41,1.00,0.34,0.02,1.00,0.51,0.02,0.10
F1204_03_1_L.png,0.89,0.77,0.59,0.57,0.19,0.00,0.16,0.02,0.00,0.07,0.12,0.44,0.28,1.00,0.25,0.01,1.00,0.74,0.05,0.16
F1204_03_1_M.png,0.86,0.61,0.59,0.37,0.15,0.00,0.11,0.04,0.00,0.04,0.18,0.58,0.39,1.00,0.36,0.03,1.00,0.80,0.06,0.23
F1204_04_1_H.png,0.31,0.12,0.95,0.23,0.66,1.00,0.52,0.97,1.00,0.62,0.40,0.13,0.31,1.00,0.24,0.03,1.00,0.77,0.02,0.89
F1204_04_1_L.png,0.37,0.21,0.96,0.24,0.19,1.00,0.61,0.48,1.00,0.03,0.25,0.21,0.31,1.00,0.13,0.05,1.00,0.35,0.03,0.92
F1204_04_1_M.png,0.29,0.16,0.88,0.24,0.15,1.00,0.32,0.66,1.00,0.02,0.10,0.13,0.34,1.00,0.10,0.09,0.99,0.34,0.08,0.82
F1204_05_1_H.png,0.32,0.17,0.95,0.24,0.15,1.00,0.35,0.38,1.00,0.02,0.12,0.46,0.43,0.00,0.09,0.32,0.84,0.21,0.24,0.84
F1204_05_1_L.png,0.30,0.16,0.95,0.22,0.11,1.00,0.44,0.29,0.00,0.01,0.11,0.31,0.40,0.00,0.13,0.13,0.07,0.05,0.08,0.76
F1204_05_1_M.png,0.27,0.14,0.94,0.24,0.14,0.00,0.51,0.13,0.00,0.01,0.10,0.36,0.36,0.00,0.11,0.11,0.91,0.16,0.23,0.88
F1204_06_1_H.png,0.26,0.09,0.90,0.23,0.21,1.00,0.52,0.16,1.00,0.03,0.07,0.41,0.49,0.00,0.10,0.29,0.41,0.11,0.06,0.84
F1204_06_1_L.png,0.34,0.13,0.97,0.24,0.16,1.00,0.60,0.55,0.00,0.04,0.15,0.51,0.59,0.00,0.13,0.43,0.02,0.09,0.05,0.87
F1204_06_1_M.png,0.28,0.10,0.91,0.22,0.21,1.00,0.31,0.44,1.00,0.05,0.31,0.75,0.55,0.00,0.17,0.63,0.74,0.31,0.11,0.80
F1204_07_1_H.png,0.31,0.17,0.95,0.24,0.19,1.00,0.43,0.21,1.00,0.02,0.20,0.33,0.28,1.00,0.13,0.02,1.00,0.80,0.07,0.87
F1204_07_1_L.png,0.33,0.19,0.92,0.24,0.23,1.00,0.46,0.33,1.00,0.03,0.26,0.24,0.34,1.00,0.12,0.02,1.00,0.77,0.02,0.90
F1204_07_1_M.png,0.49,0.34,0.82,0.23,0.35,1.00,0.42,0.44,0.00,0.12,0.31,0.26,0.32,1.00,0.12,0.01,1.00,0.83,0.06,0.92
F1205_01_1_H.png,0.59,0.50,0.10,0.31,0.88,1.00,0.67,0.98,1.00,0.99,0.80,0.15,0.27,1.00,0.24,0.05,1.00,0.50,0.03,0.22
F1205_01_1_L.png,0.83,0.62,0.19,0.30,0.86,1.00,0.48,0.83,0.00,0.97,0.83,0.07,0.25,1.00,0.25,0.05,1.00,0.41,0.03,0.07
F1205_01_1_M.png,0.49,0.48,0.15,0.29,0.88,1.00,0.65,0.99,1.00,0.98,0.69,0.11,0.27,1.00,0.24,0.07,1.00,0.37,0.04,0.27
F1205_02_1_H.png,0.80,0.37,0.36,0.57,0.12,0.00,0.13,0.11,0.00,0.05,0.17,0.54,0.50,0.00,0.53,0.14,0.81,0.25,0.19,0.03
F1205_02_1_L.png,0.84,0.63,0.32,0.33,0.08,0.00,0.12,0.48,0.00,0.03,0.18,0.32,0.42,0.00,0.61,0.22,0.39,0.12,0.03,0.03
F1205_02_1_M.png,0.73,0.41,0.24,0.30,0.15,0.00,0.13,0.67,0.00,0.06,0.17,0.31,0.49,0.00,0.53,0.10,0.88,0.56,0.26,0.03
F1205_03_1_H.png,0.90,0.78,0.45,0.67,0.16,0.00,0.18,0.05,1.00,0.12,0.12,0.36,0.29,1.00,0.59,0.02,1.00,0.81,0.03,0.07
F1205_03_1_L.png,0.89,0.71,0.36,0.60,0.16,0.00,0.14,0.24,1.00,0.07,0.13,0.39,0.37,1.00,0.53,0.04,1.00,0.74,0.12,0.07
F1205_03_1_M.png,0.86,0.67,0.37,0.61,0.16,0.00,0.19,0.12,0.00,0.13,0.09,0.30,0.35,1.00,0.65,0.03,1.00,0.80,0.11,0.05
F1205_04_1_H.png,0.55,0.21,0.95,0.23,0.35,1.00,0.37,0.58,1.00,0.14,0.31,0.54,0.23,1.00,0.36,0.01,1.00,0.73,0.03,0.16
F1205_04_1_L.png,0.45,0.13,0.94,0.22,0.29,1.00,0.24,1.00,1.00,0.06,0.27,0.16,0.47,1.00,0.28,0.05,1.00,0.68,0.05,0.65
F1205_04_1_M.png,0.38,0.20,0.96,0.23,0.36,1.00,0.38,0.92,1.00,0.05,0.26,0.18,0.26,1.00,0.44,0.01,1.00,0.74,0.03,0.46
F1205_05_1_H.png,0.77,0.17,0.97,0.22,0.11,1.00,0.31,0.26,1.00,0.01,0.17,0.75,0.49,0.00,0.38,0.50,0.01,0.13,0.27,0.87
F1205_05_1_L.png,0.63,0.28,0.94,0.22,0.08,0.00,0.30,0.83,1.00,0.02,0.24,0.71,0.52,0.00,0.58,0.71,0.02,0.24,0.44,0.60
F1205_05_1_M.png,0.76,0.26,0.92,0.24,0.09,0.00,0.25,0.11,0.00,0.01,0.13,0.61,0.58,0.00,0.41,0.55,0.01,0.12,0.18,0.61
F1205_06_1_H.png,0.24,0.30,0.79,0.21,0.26,0.00,0.29,0.21,1.00,0.17,0.48,0.23,0.54,0.00,0.51,0.64,0.02,0.37,0.20,0.44
F1205_06_1_L.png,0.31,0.16,0.92,0.22,0.20,0.00,0.30,0.07,1.00,0.05,0.22,0.63,0.49,0.00,0.23,0.50,0.62,0.73,0.04,0.76
F1205_06_1_M.png,0.26,0.07,0.97,0.24,0.18,0.00,0.31,0.52,1.00,0.04,0.12,0.21,0.55,0.00,0.27,0.68,0.43,0.50,0.07,0.81
F1205_07_1_H.png,0.55,0.23,0.93,0.25,0.27,1.00,0.34,0.94,0.00,0.13,0.21,0.44,0.21,1.00,0.41,0.01,1.00,0.78,0.04,0.69
F1205_07_1_L.png,0.61,0.20,0.97,0.25,0.35,1.00,0.54,0.99,1.00,0.13,0.29,0.24,0.22,1.00,0.40,0.02,1.00,0.89,0.01,0.87
F1205_07_1_M.png,0.40,0.20,0.97,0.24,0.26,0.00,0.49,0.98,0.00,0.11,0.26,0.33,0.26,1.00,0.38,0.01,1.00,0.68,0.03,0.69
F1206_01_1_H.png,0.43,0.42,0.34,0.44,0.74,1.00,0.18,0.86,1.00,0.91,0.62,0.25,0.48,0.00,0.42,0.79,0.11,0.49,0.16,0.03
F1206_01_1_L.png,0.62,0.50,0.32,0.25,0.89,1.00,0.56,0.95,1.00,0.98,0.76,0.31,0.51,1.00,0.29,0.64,0.38,0.62,0.27,0.07
F1206_01_1_M.png,0.43,0.32,0.30,0.24,0.87,1.00,0.54,0.78,1.00,0.97,0.60,0.22,0.45,1.00,0.51,0.70,0.75,0.52,0.11,0.49
F1206_02_1_H.png,0.62,0.53,0.20,0.30,0.13,0.00,0.12,0.29,1.00,0.05,0.37,0.65,0.58,0.00,0.21,0.46,0.03,0.09,0.05,0.02
F1206_02_1_L.png,0.78,0.54,0.84,0.29,0.15,0.00,0.09,0.05,1.00,0.07,0.47,0.56,0.63,0.00,0.23,0.56,0.01,0.08,0.04,0.03
F1206_02_1_M.png,0.60,0.40,0.55,0.30,0.13,0.00,0.10,0.27,1.00,0.05,0.42,0.32,0.65,0.00,0.27,0.71,0.01,0.11,0.02,0.03
F1206_03_1_H.png,0.86,0.71,0.23,0.63,0.14,0.00,0.13,0.67,1.00,0.14,0.19,0.51,0.19,1.00,0.33,0.02,1.00,0.83,0.05,0.09
F1206_03_1_L.png,0.91,0.67,0.14,0.65,0.16,0.00,0.11,0.24,0.00,0.14,0.18,0.33,0.27,1.00,0.27,0.01,1.00,0.58,0.05,0.06
F1206_03_1_M.png,0.89,0.75,0.12,0.64,0.17,0.00,0.13,0.21,0.00,0.15,0.26,0.24,0.37,1.00,0.20,0.02,1.00,0.73,0.06,0.05
F1206_04_1_H.png,0.31,0.22,0.73,0.23,0.53,1.00,0.38,0.98,1.00,0.53,0.53,0.80,0.37,1.00,0.18,0.15,0.99,0.29,0.14,0.51
F1206_04_1_L.png,0.46,0.18,0.93,0.21,0.49,1.00,0.78,0.94,0.00,0.42,0.45,0.78,0.48,1.00,0.24,0.09,1.00,0.62,0.03,0.79
F1206_04_1_M.png,0.45,0.23,0.85,0.23,0.52,1.00,0.37,0.96,0.00,0.51,0.44,0.84,0.44,1.00,0.31,0.22,0.99,0.23,0.03,0.48
F1206_05_1_H.png,0.41,0.21,0.88,0.23,0.10,0.00,0.31,0.59,0.00,0.02,0.24,0.32,0.59,0.00,0.45,0.62,0.18,0.26,0.29,0.63
F1206_05_1_L.png,0.57,0.25,0.91,0.23,0.09,1.00,0.42,0.14,1.00,0.01,0.10,0.48,0.49,0.00,0.42,0.30,0.14,0.15,0.09,0.69
F1206_05_1_M.png,0.56,0.19,0.94,0.22,0.19,0.00,0.41,0.13,1.00,0.15,0.50,0.53,0.51,0.00,0.49,0.86,0.02,0.08,0.21,0.94
F1206_06_1_H.png,0.40,0.23,0.71,0.24,0.20,1.00,0.40,0.56,1.00,0.06,0.20,0.54,0.48,0.00,0.40,0.49,0.16,0.20,0.01,0.52
F1206_06_1_L.png,0.59,0.38,0.79,0.34,0.12,0.00,0.16,0.12,1.00,0.01,0.20,0.49,0.48,0.00,0.33,0.54,0.05,0.15,0.03,0.03
F1206_06_1_M.png,0.58,0.54,0.63,0.52,0.11,0.00,0.11,0.01,1.00,0.03,0.29,0.73,0.52,0.00,0.25,0.59,0.06,0.07,0.03,0.02
F1206_07_1_H.png,0.43,0.27,0.62,0.23,0.34,1.00,0.30,0.95,1.00,0.39,0.18,0.41,0.21,1.00,0.43,0.01,1.00,0.92,0.04,0.66
F1206_07_1_L.png,0.52,0.58,0.55,0.41,0.19,0.00,0.20,0.84,1.00,0.09,0.08,0.28,0.28,1.00,0.33,0.00,1.00,0.74,0.03,0.03
F1206_07_1_M.png,0.51,0.30,0.90,0.23,0.33,1.00,0.38,0.94,1.00,0.12,0.14,0.45,0.18,1.00,0.28,0.01,1.00,0.92,0.04,0.69
F1207_01_1_H.png,0.67,0.75,0.15,0.36,0.85,0.00,0.27,0.96,1.00,0.97,0.56,0.18,0.18,1.00,0.21,0.10,1.00,0.35,0.03,0.04
F1207_01_1_L.png,0.65,0.72,0.60,0.28,0.87,1.00,0.74,0.88,1.00,0.97,0.58,0.25,0.18,1.00,0.12,0.03,1.00,0.46,0.02,0.06
F1207_01_1_M.png,0.68,0.68,0.40,0.28,0.91,0.00,0.72,0.89,1.00,0.98,0.52,0.18,0.18,1.00,0.08,0.02,1.00,0.68,0.01,0.09
F1207_02_1_H.png,0.43,0.58,0.15,0.52,0.10,0.00,0.13,0.01,0.00,0.03,0.16,0.67,0.62,0.00,0.39,0.21,0.92,0.08,0.27,0.04
F1207_02_1_L.png,0.42,0.59,0.25,0.33,0.11,0.00,0.09,0.02,0.00,0.04,0.12,0.40,0.44,0.00,0.29,0.36,0.14,0.10,0.25,0.03
F1207_02_1_M.png,0.42,0.52,0.35,0.35,0.11,0.00,0.11,0.07,0.00,0.03,0.12,0.48,0.50,0.00,0.41,0.24,0.56,0.19,0.15,0.04
F1207_03_1_H.png,0.78,0.68,0.26,0.68,0.20,0.00,0.13,0.00,1.00,0.12,0.15,0.45,0.42,1.00,0.52,0.02,1.00,0.78,0.19,0.08
F1207_03_1_L.png,0.71,0.70,0.20,0.59,0.08,0.00,0.12,0.05,0.00,0.04,0.13,0.32,0.46,0.00,0.63,0.09,1.00,0.91,0.35,0.05
F1207_03_1_M.png,0.86,0.78,0.15,0.58,0.15,0.00,0.11,0.11,0.00,0.11,0.10,0.37,0.45,1.00,0.34,0.03,1.00,0.86,0.23,0.12
F1207_04_1_H.png,0.40,0.16,0.97,0.22,0.70,1.00,0.74,0.99,1.00,0.25,0.44,0.24,0.17,1.00,0.27,0.01,1.00,0.97,0.08,0.84
F1207_04_1_L.png,0.46,0.29,0.97,0.23,0.64,1.00,0.51,0.89,1.00,0.36,0.35,0.49,0.23,1.00,0.38,0.01,1.00,0.96,0.02,0.79
F1207_04_1_M.png,0.37,0.13,0.91,0.25,0.36,1.00,0.66,0.46,1.00,0.21,0.26,0.35,0.32,1.00,0.23,0.03,1.00,0.89,0.07,0.62
F1207_05_1_H.png,0.39,0.23,0.78,0.29,0.11,0.00,0.20,0.05,0.00,0.01,0.15,0.54,0.54,0.00,0.37,0.70,0.11,0.15,0.22,0.17
F1207_05_1_L.png,0.41,0.23,0.74,0.29,0.10,0.00,0.18,0.31,0.00,0.02,0.22,0.78,0.47,0.00,0.31,0.53,0.12,0.04,0.05,0.72
F1207_05_1_M.png,0.32,0.29,0.90,0.25,0.12,1.00,0.34,0.04,1.00,0.01,0.19,0.78,0.58,0.00,0.40,0.53,0.00,0.10,0.08,0.67
F1207_06_1_H.png,0.39,0.19,0.89,0.26,0.19,0.00,0.43,0.03,1.00,0.08,0.25,0.54,0.69,0.00,0.64,0.48,0.02,0.06,0.22,0.46
F1207_06_1_L.png,0.30,0.12,0.95,0.23,0.15,1.00,0.44,0.55,1.00,0.02,0.25,0.65,0.53,0.00,0.33,0.52,0.12,0.21,0.03,0.58
F1207_06_1_M.png,0.32,0.11,0.91,0.23,0.14,1.00,0.54,0.02,1.00,0.02,0.11,0.31,0.57,0.00,0.18,0.17,0.43,0.21,0.16,0.65
F1207_07_1_H.png,0.47,0.27,0.92,0.26,0.43,1.00,0.58,0.86,1.00,0.28,0.14,0.16,0.19,1.00,0.32,0.01,1.00,0.82,0.02,0.73
F1207_07_1_L.png,0.36,0.32,0.95,0.25,0.30,1.00,0.42,0.17,1.00,0.09,0.12,0.38,0.35,1.00,0.50,0.06,1.00,0.88,0.04,0.85
F1207_07_1_M.png,0.43,0.30,0.94,0.26,0.45,1.00,0.61,0.88,0.00,0.35,0.26,0.32,0.19,1.00,0.22,0.02,1.00,0.91,0.01,0.73
F1208_01_1_H.png,0.83,0.70,0.32,0.22,0.68,1.00,0.49,0.34,1.00,0.85,0.27,0.15,0.30,1.00,0.29,0.11,1.00,0.47,0.05,0.29
F1208_01_1_L.png,0.88,0.65,0.14,0.32,0.58,1.00,0.39,0.19,1.00,0.80,0.34,0.09,0.33,1.00,0.23,0.12,1.00,0.14,0.16,0.13
F1208_01_1_M.png,0.90,0.69,0.21,0.28,0.61,0.00,0.41,0.32,1.00,0.80,0.31,0.12,0.26,1.00,0.25,0.03,1.00,0.45,0.07,0.20
F1208_02_1_H.png,0.77,0.63,0.43,0.29,0.08,0.00,0.15,0.03,0.00,0.01,0.16,0.53,0.54,0.00,0.34,0.33,0.05,0.12,0.33,0.29
F1208_02_1_L.png,0.81,0.53,0.46,0.27,0.07,0.00,0.27,0.08,0.00,0.01,0.10,0.51,0.51,0.00,0.48,0.52,0.00,0.06,0.20,0.65
